-0.0496168137, 0.496168137, -0.195725814
-0.0474497043, 0.474497050, -0.238546848
-0.0505102985, 0.505102992, -0.178071082
-0.0496168137, 0.496168137, -0.195725814
-0.0505102985, 0.505102992, -0.178071082
-0.0515405573, 0.515405595, -0.142437339
-0.0515405610, 0.515405595, -0.142437339
-0.0520271994, 0.520272017, -0.125605583
-0.0460196994, 0.460197002, -0.265440971
-0.0465420857, 0.465420842, -0.255616397
-0.0465420857, 0.465420842, -0.255616397
-0.0474497043, 0.474497050, -0.238546848
-0.0399764031, 0.399764001, -0.339674294
-0.0422140434, 0.422140449, -0.312188059
-0.0460196994, 0.460197002, -0.265440971
-0.0422140434, 0.422140449, -0.312188059
-0.0326125994, 0.326126009, -0.400832772
-0.0365608968, 0.365608960, -0.368041128
-0.0399763994, 0.399764001, -0.339674294
-0.0365608968, 0.365608960, -0.368041128
-0.0242113024, 0.242112994, -0.446565509
-0.0297581516, 0.297581494, -0.416371256
-0.0326126032, 0.326126009, -0.400832772
-0.0297581479, 0.297581494, -0.416371256
-0.0150953978, 0.150953993, -0.475116193
-0.0220495239, 0.220495313, -0.453335941
-0.0242113024, 0.242112994, -0.446565509
-0.0220495332, 0.220495299, -0.453335941
-0.00561519712, 0.0561520010, -0.499313921
-0.0137579367, 0.137579381, -0.478530020
-0.0150953978, 0.150953993, -0.475116193
-0.0137579348, 0.137579367, -0.478530020
0.000000000, 4.47034836e-008, -0.498374760
0.000551836507, -0.00551834982, -0.499674559
0.000551834702, -0.00551834702, -0.499674559
0.000608100905, -0.00608099392, -0.499807090
-0.00808611512, 0.0808611736, -0.477735579
-0.00887219608, 0.0887219980, -0.475729138
0.000000000, 1.44354999e-008, -0.498374760
-0.00808611326, 0.0808611736, -0.477735579
-0.0163819864, 0.163819849, -0.452208579
-0.0179881006, 0.179881006, -0.447178394
-0.0163819846, 0.163819864, -0.452208608
-0.00887219608, 0.0887219980, -0.475729138
-0.0240796432, 0.240796402, -0.414019138
-0.0263893977, 0.263893992, -0.401445717
-0.0240796395, 0.240796402, -0.414019138
-0.0179881006, 0.179881006, -0.447178394
-0.0308693349, 0.308693379, -0.364238143
-0.0337530971, 0.337531000, -0.340287298
-0.0308693349, 0.308693379, -0.364238143
-0.0263893977, 0.263893992, -0.401445717
-0.0365053862, 0.365053892, -0.306479394
-0.0397964008, 0.397964001, -0.266053975
-0.0365053900, 0.365053862, -0.306479394
-0.0337530971, 0.337531000, -0.340287298
-0.0425647944, 0.425647914, -0.213988796
-0.0408077054, 0.408077031, -0.247034252
-0.0408077091, 0.408077031, -0.247034267
-0.0397964008, 0.397964001, -0.266053975
-0.0462610349, 0.462610334, -0.111684807
-0.0456277430, 0.456277400, -0.133588165
-0.0456277393, 0.456277400, -0.133588150
-0.0442870036, 0.442869991, -0.179958850
-0.0437842309, 0.437842309, -0.189893216
-0.0442870036, 0.442869991, -0.179958850
-0.0425647944, 0.425647914, -0.213988781
-0.0437842347, 0.437842309, -0.189893231
-0.0466254912, 0.466254920, -0.0979324877
-0.0470523015, 0.470523000, -0.0818273127
-0.0462610386, 0.462610334, -0.111684814
-0.0466254912, 0.466254920, -0.0979324952
-0.0470523015, 0.470523000, 0.0818273127
-0.0462610349, 0.462610334, 0.111684807
-0.0442870036, 0.442869991, 0.179958850
-0.0425647944, 0.425647914, 0.213989168
-0.0442870036, 0.442869991, 0.179958850
-0.0462610386, 0.462610334, 0.111684814
-0.0397964008, 0.397964001, 0.266054720
-0.0425647944, 0.425647914, 0.213989154
-0.0381279401, 0.381279439, 0.286549300
-0.0397964008, 0.397964001, 0.266054720
-0.0381279439, 0.381279439, 0.286549300
-0.0337530971, 0.337531000, 0.340287775
-0.0296459645, 0.296459675, 0.374399036
-0.0337530971, 0.337531000, 0.340287775
-0.0296459645, 0.296459675, 0.374399036
-0.0263893977, 0.263893992, 0.401445717
-0.0201340169, 0.201340169, 0.435497671
-0.0263893977, 0.263893992, 0.401445717
-0.0201340169, 0.201340169, 0.435497671
-0.0179881006, 0.179881006, 0.447179198
-0.00887219422, 0.0887219980, 0.475729138
-0.0163819864, 0.163819849, 0.452209592
-0.0179881006, 0.179881006, 0.447179198
-0.0163819846, 0.163819864, 0.452209622
-0.00808603317, 0.0808603615, 0.477735698
9.99999997e-007, -9.94652510e-006, 0.498377442
-0.00887219608, 0.0887219980, 0.475729138
-0.00808603037, 0.0808603615, 0.477735698
0.000608004630, -0.00608000020, 0.499807209
0.000551842619, -0.00551836379, 0.499674916
0.000551834702, -0.00551836938, 0.499674916
9.99999997e-007, -9.93767753e-006, 0.498377413
0.000745400786, -0.00745399995, 0.559457660
0.000744355028, -0.00744352629, 0.559002936
0.000608006259, -0.00608000020, 0.499807209
0.000744357705, -0.00744352629, 0.559002936
0.000745400786, -0.00745399995, -0.559458554
0.000608868897, -0.00608865824, -0.500139832
-0.0470523015, 0.470523000, 0.0818273127
-0.0471501388, 0.471501380, 0.0705654100
-0.0473268069, 0.473268062, 0.0473268069
-0.0471501388, 0.471501380, 0.0705654100
-0.0474242531, 0.474242479, 0.0316877663
-0.0473268069, 0.473268062, 0.0473268069
-0.0474798419, 0.474798411, 0.0196668506
-0.0474242531, 0.474242479, 0.0316877626
-0.0475089177, 0.475089192, 0.00945017766
-0.0474798419, 0.474798411, 0.0196668506
-0.0475180000, 0.475179970, 0.000000000
-0.0475089177, 0.475089192, 0.00945017766
-0.0475089177, 0.475089192, -0.00945017766
-0.0475179963, 0.475179970, 0.000000000
-0.0474798419, 0.474798411, -0.0196668506
-0.0475089177, 0.475089192, -0.00945017766
-0.0474242531, 0.474242479, -0.0316877663
-0.0474798419, 0.474798411, -0.0196668506
-0.0473268069, 0.473268062, -0.0473268069
-0.0474242531, 0.474242479, -0.0316877626
-0.0471501388, 0.471501380, -0.0705654100
-0.0473268069, 0.473268062, -0.0473268069
-0.0471501388, 0.471501380, -0.0705654100
-0.0470523015, 0.470523000, -0.0818273127
9.99999997e-007, -9.96142626e-006, 0.559530973
0.000705252052, -0.00705249654, 0.559461594
-0.00518238544, 0.0518238842, 0.559020460
-0.00547789643, 0.0547790006, 0.558991373
9.99999997e-007, -9.97586176e-006, 0.559530973
-0.00518238498, 0.0518238842, 0.559020460
-0.00547789782, 0.0547790006, -0.558992445
0.000000000, 1.86264515e-008, -0.559531987
0.000745400786, -0.00745399995, -0.559458554
0.000000000, 7.91624188e-009, -0.559531987
